%eval_id interface              A         obj_fn 
1            NO_ID              1        1133000 
2            NO_ID   -193.1814901        1040000 
3            NO_ID   -801.3049494         996000 
4            NO_ID    467.7161907        1051000 
5            NO_ID    906.0173658         925000 
6            NO_ID   -566.1326356         791000 
7            NO_ID   -991.2066543         927000 
8            NO_ID    789.7604507        1146000 
9            NO_ID   -496.1045028        1165000 
10           NO_ID   -28.37882518        1133000 
11           NO_ID   -962.9148384        1173000 
12           NO_ID    290.3103667         806000 
13           NO_ID   -753.6672083        1146000 
14           NO_ID   -884.7690811        1195000 
15           NO_ID   -313.9457858        1163000 
16           NO_ID   -486.8215488         856000 
17           NO_ID   -9.770249487         818000 
18           NO_ID   -208.5831245         754000 
19           NO_ID    343.4257765        1085000 
20           NO_ID    -42.9743021        1040000 
21           NO_ID    -269.095387        1010000 
22           NO_ID   -686.1687953         920000 
23           NO_ID   -438.9426976         928000 
24           NO_ID    690.0819539         916000 
25           NO_ID    207.3984925        1248000 
26           NO_ID   -253.5369924        1224000 
27           NO_ID    803.7694263        1156000 
28           NO_ID    952.7483107         885000 
29           NO_ID    840.8584426        1053000 
30           NO_ID    307.8453621         996000 
31           NO_ID   -42.99851649        1140000 
32           NO_ID   -676.0665885        1152000 
33           NO_ID   -651.1522399        1053000 
34           NO_ID     84.3031607         822000 
35           NO_ID    883.2219345         828000 
36           NO_ID    311.0530597         765000 
37           NO_ID   -131.2260531        1122000 
38           NO_ID    483.7262731        1247000 
39           NO_ID   -12.52884186         948000 
40           NO_ID   -572.2450612        1051000 
41           NO_ID    277.2564391         933000 
42           NO_ID   -151.0279892        1123000 
43           NO_ID   -327.4141221        1108000 
44           NO_ID    -849.150083         999000 
45           NO_ID    334.5557327         930000 
46           NO_ID    878.1996192         846000 
47           NO_ID   -99.00036878         924000 
48           NO_ID    100.8019303        1027000 
49           NO_ID    178.0432934         987000 
50           NO_ID    373.6319036         925000 
51           NO_ID   -368.5960264         843000 
52           NO_ID   -993.4153669         811000 
53           NO_ID    -332.070735         814000 
54           NO_ID    887.1573228        1040000 
55           NO_ID    453.1240703        1148000 
56           NO_ID   -343.7507131         763000 
57           NO_ID    581.7651383         757000 
58           NO_ID   -273.3197619         941000 
59           NO_ID    314.7623899         850000 
60           NO_ID    211.4870424         791000 
61           NO_ID    462.7207841        1194000 
62           NO_ID    948.2185114         807000 
63           NO_ID    708.5209888         906000 
64           NO_ID    112.2587282        1139000 
65           NO_ID    732.4445246        1129000 
66           NO_ID    195.1256316         925000 
67           NO_ID   -523.5094761         923000 
68           NO_ID   -623.7650139         972000 
69           NO_ID    381.4107642         951000 
70           NO_ID    370.7146195         927000 
71           NO_ID    600.6093098        1015000 
72           NO_ID    440.6695624         767000 
73           NO_ID     333.335377         949000 
74           NO_ID    367.6806592        1040000 
75           NO_ID   -391.1604357         928000 
76           NO_ID   -233.4426601         789000 
77           NO_ID    529.2123014         980000 
78           NO_ID    471.1492562         769000 
79           NO_ID    605.5490652        1164000 
80           NO_ID   -536.8609734        1146000 
81           NO_ID    977.6207628         848000 
82           NO_ID    872.1597483         881000 
83           NO_ID     388.889319        1070000 
84           NO_ID    62.78407716         817000 
85           NO_ID   -788.0151178         827000 
86           NO_ID   -170.0843615        1028000 
87           NO_ID   -607.8642651         814000 
88           NO_ID   -374.7043346         867000 
89           NO_ID    344.2484836         871000 
90           NO_ID    -215.736413        1165000 
91           NO_ID     118.106552        1199000 
92           NO_ID   -983.1807204        1105000 
93           NO_ID   -318.3669435         886000 
94           NO_ID   -793.2200962         942000 
95           NO_ID    349.8436461         885000 
96           NO_ID    -177.840049        1039000 
97           NO_ID   -957.7034712        1169000 
98           NO_ID   -122.2398547        1079000 
99           NO_ID   -485.2381002         822000 
100          NO_ID    603.2505713        1133000 
101          NO_ID    832.3525422        1216000 
102          NO_ID   -650.8225667        1200000 
103          NO_ID   -374.8778474         843000 
104          NO_ID   -571.9819244         978000 
105          NO_ID     699.796833        1090000 
106          NO_ID   -514.6284725        1210000 
107          NO_ID    639.2624917         973000 
108          NO_ID    84.69748361         795000 
109          NO_ID   -489.3929239         832000 
110          NO_ID    773.1282691        1173000 
111          NO_ID   -33.18065453        1111000 
112          NO_ID    332.7393138         840000 
113          NO_ID    349.6462579         871000 
114          NO_ID    504.6559384         955000 
115          NO_ID   -247.6439016         958000 
116          NO_ID    -151.054463         825000 
117          NO_ID   -772.3588672         855000 
118          NO_ID    964.5184018         777000 
119          NO_ID    660.7783007         839000 
120          NO_ID   -299.1004928         806000 
121          NO_ID   -981.9817254         750000 
122          NO_ID   -166.8591942        1126000 
123          NO_ID   -402.4777326        1102000 
124          NO_ID   -443.2514941         845000 
125          NO_ID    272.1393505         804000 
126          NO_ID   -153.9353948         857000 
127          NO_ID    807.8198115        1192000 
128          NO_ID   -972.4274846         936000 
129          NO_ID    411.2668901        1059000 
130          NO_ID    162.6215797        1146000 
131          NO_ID    -819.110413        1224000 
132          NO_ID   -788.7112525         899000 
133          NO_ID    129.9788305         971000 
134          NO_ID    554.2045662         809000 
135          NO_ID    516.1440668         830000 
136          NO_ID    833.3311062         995000 
137          NO_ID   -204.0988864        1197000 
138          NO_ID   -289.9843907        1147000 
139          NO_ID    232.3448282        1134000 
140          NO_ID   -980.4726345        1195000 
141          NO_ID   -803.5686695         946000 
142          NO_ID    421.3716571         974000 
143          NO_ID   -6.558584518        1225000 
144          NO_ID    -230.129995        1084000 
145          NO_ID    205.1736178        1087000 
146          NO_ID    352.9941977        1239000 
147          NO_ID    773.4803789        1081000 
148          NO_ID    -115.271539        1141000 
149          NO_ID    631.2437689        1228000 
150          NO_ID   -685.9759678        1163000 
151          NO_ID    801.9098545         768000 
152          NO_ID   -301.0746899         894000 
153          NO_ID   -162.3124774        1043000 
154          NO_ID    14.19171645        1152000 
155          NO_ID    520.1783811        1123000 
156          NO_ID     638.051655        1121000 
157          NO_ID   -265.8348359         853000 
158          NO_ID    113.9122318        1110000 
159          NO_ID    522.8799896         982000 
160          NO_ID    43.98513261         856000 
161          NO_ID   -741.8761541        1007000 
162          NO_ID   -712.5217317         833000 
163          NO_ID    647.2549884         958000 
164          NO_ID    414.5898183        1026000 
165          NO_ID    11.07607456         846000 
166          NO_ID    155.5852039        1098000 
167          NO_ID    920.5212397         967000 
168          NO_ID   -799.5241423        1019000 
169          NO_ID    397.7401366         928000 
170          NO_ID    818.4750219         818000 
171          NO_ID     109.693009         868000 
172          NO_ID   -389.5978757         995000 
173          NO_ID    28.50288853         781000 
174          NO_ID    -951.952558        1077000 
175          NO_ID    533.3578882        1001000 
176          NO_ID    146.0276978         902000 
177          NO_ID    287.5166541         773000 
178          NO_ID    292.4060855        1132000 
179          NO_ID    469.0798239         975000 
180          NO_ID   -175.3994223         754000 
181          NO_ID    61.91004955         833000 
182          NO_ID    522.2028371         960000 
183          NO_ID    663.0824412        1141000 
184          NO_ID    426.5885453         918000 
185          NO_ID    -326.319372         942000 
186          NO_ID   -449.6846616        1099000 
187          NO_ID    149.8932145         921000 
188          NO_ID   -744.7433899        1104000 
189          NO_ID   -902.1538803         938000 
190          NO_ID   -500.2660311        1085000 
191          NO_ID    28.81480801        1057000 
192          NO_ID    290.4782795         995000 
