% # iter+eval+sigma+axisratio+fbestever+fitness+fmedian+fworst+mindii+idxmaxSD+maxSD+idxminSD+minSD (randomSeed=3, Sun Sep 13 20:06:28 2020)
1	4096	2.9081e+00	1.00e+00	-2.990000000000000e+02	-2.990000000000000e+02	-1.530000000000000e+02	-0.000000000000000e+00	1.0000e+00	2	8.9350e-01	1	5.4387e-01
2	8192	3.0230e+00	1.64e+00	-2.990000000000000e+02	-2.990000000000000e+02	-1.530000000000000e+02	-0.000000000000000e+00	5.4373e-01	2	8.3841e-01	1	4.6570e-01
3	12288	3.0426e+00	1.80e+00	-2.990000000000000e+02	-2.990000000000000e+02	-1.530000000000000e+02	-0.000000000000000e+00	4.6532e-01	2	7.8623e-01	1	4.2545e-01
4	16384	2.9464e+00	1.85e+00	-2.990000000000000e+02	-2.990000000000000e+02	-1.530000000000000e+02	-0.000000000000000e+00	4.2533e-01	2	7.3028e-01	1	3.9546e-01
5	20480	3.0292e+00	1.85e+00	-2.990000000000000e+02	-2.990000000000000e+02	-1.530000000000000e+02	-0.000000000000000e+00	3.9535e-01	2	7.1750e-01	1	3.7749e-01
