% # iter+eval+sigma+0+fitness+xbest (randomSeed=3, Sun Sep 13 20:06:28 2020)
0	0	3.0000e+00	0	0.000000000000000e+00	0	0
1	4096	2.9081e+00	0	-2.990000000000000e+02	2.03786	-3.16817
2	8192	3.0230e+00	0	-2.990000000000000e+02	-1.21994	0.670212
3	12288	3.0426e+00	0	-2.990000000000000e+02	-0.613723	0.466114
4	16384	2.9464e+00	0	-2.990000000000000e+02	-1.53877	-0.105229
5	20480	3.0292e+00	0	-2.990000000000000e+02	0.0953326	-0.710128
